VG	20/04/01	mørketall
VG	20/04/01	nedstengning
VG	20/04/01	nedstengningen
DA	20/04/01	pandemier
VG	20/04/01	positiv
DN	20/04/01	preget
FV	20/04/01	prosjekt
AP	20/04/01	sjokkskadet
DB	20/04/01	slaget
AP	20/04/01	streik
SA	20/04/01	stripe
AP	20/04/01	trening
AA	20/04/01	utstilling
DA	20/04/01	vett
AP	20/04/01	viruspandemiens
DB	20/04/02	appen
FV	20/04/02	arrangement
SA	20/04/02	brif
VG	20/04/02	bønner
DB	20/04/02	bøtene
DA	20/04/02	detox
VG	20/04/02	døgn
VG	20/04/02	ekspert
AP	20/04/02	heltene
AP	20/04/02	karanteneregler
VG	20/04/02	konflikt
VG	20/04/02	krisetidene
